TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_event_field_concept_id,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_event_field_concept_id,4,Event,MTHU019184
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_event_field_concept_id,5,Event,LP94957-5
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_event_field_concept_id,6,Event,T051
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_event_field_concept_id,7,Event,LP36131-8
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,1,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,2,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,3,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,4,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,5,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_date,6,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,1,Date and time,MTHU052193
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,2,Date and time,LP36905-5
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,3,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,4,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,5,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,6,CYP2C19*2/*2,LP436318-2
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,7,Time,MTHU009151
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,8,Time (e.g. seconds),LP6879-3
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,9,Time,LP73517-2
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,10,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,11,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_datetime,12,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,1,Type,MTHU013727
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,2,Type,LP73575-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,3,Type,LP6886-8
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,4,Origin,MTHU026300
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,5,Origin,LP62760-1
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,6,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,7,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_type_concept_id,8,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,1,LOINC,LA29742-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,2,Document type:Type:Pt:Document:Nom,92183-3
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,3,Document type,MTHU043143
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,4,Document type,LP310333-2
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,5,Document,LP269822-5
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,6,Document,MTHU059530
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,7,Type,MTHU013727
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,8,Type,LP73575-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,9,Type,LP6886-8
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,10,Classification,T185
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,11,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,12,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_class_concept_id,13,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_title,1,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_title,2,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_title,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_text,1,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_text,2,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_text,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,1,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,2,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,4,Character,MTHU004091
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,5,Character,LP17864-7
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,6,Type,MTHU013727
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,7,Type,LP73575-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-encoding_concept_id,8,Type,LP6886-8
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,1,Language:-:Pt:^Patient:-,54505-3
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,2,Language,MTHU021113
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,3,Language,LP75013-0
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,4,Language,T171
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,5,Language,LA17309-8
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,6,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,7,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-language_concept_id,8,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-provider_id,1,Provider,LP7504-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-provider_id,2,Provider,MTHU001352
BioportalDescrizioneAttributo,LOINC,OMOP,note-provider_id,3,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-provider_id,4,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-provider_id,5,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_occurrence_id,1,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_occurrence_id,2,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_occurrence_id,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_detail_id,1,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_detail_id,2,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-visit_detail_id,3,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_source_value,1,Origin,MTHU026300
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_source_value,2,Origin,LP62760-1
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_source_value,3,Note,MTHU016299
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_source_value,4,Note,LP72988-6
BioportalDescrizioneAttributo,LOINC,OMOP,note-note_source_value,5,Note:Find:Pt:{Setting}:Doc:{Role},34109-9
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_1,1,Unique identifier,MTHU051512
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_1,2,Unique identifier,LP204144-2
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_1,3,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_1,4,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_1,5,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_2,1,Unique identifier,MTHU051512
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_2,2,Unique identifier,LP204144-2
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_2,3,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_2,4,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-fact_id_2,5,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-relationship_concept_id,1,standard,LP20607-5
BioportalDescrizioneAttributo,LOINC,OMOP,fact_relationship-relationship_concept_id,2,Relationship,LP262503-8
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,1,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,2,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,3,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,4,Combination,LA12701-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,5,Plan,LP175754-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,6,Family,LA12068-5
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,7,Family,LP76012-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,8,CYP2C19*2/*2,LP436318-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,9,Time,MTHU009151
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,10,Time (e.g. seconds),LP6879-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_id,11,Time,LP73517-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,1,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,2,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,3,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,4,Person,LP345156-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,5,Person,LP133774-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,6,Person,MTHU066373
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,7,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,8,Person,MTHU041262
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,9,Details,MTHU027859
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-person_id,10,Details,LP72435-8
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,1,Start date,LP74338-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,2,Start date,MTHU008298
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,3,start,LP190656-1
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,4,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,5,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,6,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_start_date,7,Plan,LP175754-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,1,End date,MTHU008302
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,2,End date,LP74034-7
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,3,end,LP190655-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,4,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,5,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,6,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-payer_plan_period_end_date,7,Plan,LP175754-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,1,Person,LP345156-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,2,Person,LP133774-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,3,Person,MTHU066373
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,4,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,5,Person,MTHU041262
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,6,Health,LA17983-0
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-plan_source_value,7,Plan,LP175754-3
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,1,Person,LP345156-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,2,Person,LP133774-2
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,3,Person,MTHU066373
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,4,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,5,Person,MTHU041262
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,6,Family,LA12068-5
BioportalDescrizioneAttributo,LOINC,OMOP,payer_plan_period-family_source_value,7,Family,LP76012-1
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_holder,1,Organization,T092
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_holder,2,Organization,LP419069-2
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_holder,3,Organization,MTHU064622
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_holder,4,Organization,MTHU034822
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_holder,5,Organization,LP96544-9
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,1,Description,LP442848-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,2,Description,MTHU070697
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,3,Description,LP6800-9
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,4,Origin,MTHU026300
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,5,Origin,LP62760-1
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,6,Summary,LP182278-4
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,7,CYP2C19*2/*2,LP436318-2
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,8,Time,MTHU009151
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,9,Time (e.g. seconds),LP6879-3
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_description,10,Time,LP73517-2
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,1,URL,LA33033-4
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,2,External,LA11877-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,3,Reference,LP212405-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,4,Location,LP149876-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,5,Location,LP6825-6
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,6,Location,MTHU043904
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_documentation_reference,7,Documentation,LA17600-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,1,URL,LA33033-4
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,2,External,LA11877-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,3,Reference,LP212405-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,4,Location,LP149876-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,5,Location,LP6825-6
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,6,Location,MTHU043904
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_etl_reference,7,Documentation,LA17600-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,1,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,2,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,3,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,4,Current,LA34190-1
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,5,Day,MTHU039849
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,6,Day,LA15804-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-source_release_date,7,Day,LP121628-4
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_release_date,1,Date,LP74693-0
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_release_date,2,Date,MTHU021546
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_release_date,3,Date,LP182451-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_version,1,Version,LP73671-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-cdm_version,2,Version,MTHU010265
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-vocabulary_version,1,Version,LP73671-7
BioportalDescrizioneAttributo,LOINC,OMOP,cdm_source-vocabulary_version,2,Version,MTHU010265
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,1,Unique identifier,MTHU051512
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,2,Unique identifier,LP204144-2
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,3,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,4,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,5,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,6,Continuity assessment record and evaluation,LP68340-6
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_id,7,Site,LP73352-4
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_name,1,Description,LP442848-0
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_name,2,Description,MTHU070697
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_name,3,Description,LP6800-9
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_name,4,Continuity assessment record and evaluation,LP68340-6
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_name,5,Site,LP73352-4
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-place_of_service_concept_id,1,Place of service,MTHU028174
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-place_of_service_concept_id,2,Place of service:Type:Pt:Facility:Nom,52829-9
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-place_of_service_concept_id,3,Place of service,LP75390-2
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-place_of_service_concept_id,4,Service,LP36132-6
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-place_of_service_concept_id,5,Service,MTHU019185
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,1,Location,LP149876-7
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,2,Location,LP6825-6
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,3,Location,MTHU043904
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,4,Address,MTHU034732
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,5,Address:Addr:Pt:^Patient:Nom,56799-0
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-location_id,6,Address,LP96251-1
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,1,Identifier,LP6818-1
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,2,Identifier,LP72778-1
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,3,Identifier,MTHU003116
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,4,Continuity assessment record and evaluation,LP68340-6
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,5,Site,LP73352-4
BioportalDescrizioneAttributo,LOINC,OMOP,care_site-care_site_source_value,6,Reference,LP212405-7
