entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,ontologies,text,names
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.2754216108703993,0.2754216108703993,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
13,foreign,C1517294,['T080'],['Qualitative Concept'],foreign,foreign,0.25759488008630704,0.25759488008630704,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
15,concept,C0178566,['T078'],['Idea or Concept'],concept,concept,0.257722459236228,0.257722459236228,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
16,quantitative,C0392762,['T081'],['Quantitative Concept'],standardized,standardized,0.21830577862583678,0.21830577862583678,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
17,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabularies,vocabulary,1.0,1.0,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
19,Beginning,C0439659,['T079'],['Temporal Concept'],origin,origin,0.32004802543425664,0.32004802543425664,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
24,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabulary,vocabulary,1.0,1.0,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.27794167618106225,0.27794167618106225,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the hl7 loinc document type vocabulary classification of the note.",note_note_class_concept_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.2278087939873839,0.2278087939873839,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the hl7 loinc document type vocabulary classification of the note.",note_note_class_concept_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6380127089550516,0.6380127089550516,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the hl7 loinc document type vocabulary classification of the note.",note_note_class_concept_id
